"","B.cell_TIMER","T.cell.CD4._TIMER","T.cell.CD8._TIMER","Neutrophil_TIMER","Macrophage_TIMER","Myeloid.dendritic.cell_TIMER","B.cell.naive_CIBERSORT","B.cell.memory_CIBERSORT","B.cell.plasma_CIBERSORT","T.cell.CD8._CIBERSORT","T.cell.CD4..naive_CIBERSORT","T.cell.CD4..memory.resting_CIBERSORT","T.cell.CD4..memory.activated_CIBERSORT","T.cell.follicular.helper_CIBERSORT","T.cell.regulatory..Tregs._CIBERSORT","T.cell.gamma.delta_CIBERSORT","NK.cell.resting_CIBERSORT","NK.cell.activated_CIBERSORT","Monocyte_CIBERSORT","Macrophage.M0_CIBERSORT","Macrophage.M1_CIBERSORT","Macrophage.M2_CIBERSORT","Myeloid.dendritic.cell.resting_CIBERSORT","Myeloid.dendritic.cell.activated_CIBERSORT","Mast.cell.activated_CIBERSORT","Mast.cell.resting_CIBERSORT","Eosinophil_CIBERSORT","Neutrophil_CIBERSORT","B.cell.naive_CIBERSORT.ABS","B.cell.memory_CIBERSORT.ABS","B.cell.plasma_CIBERSORT.ABS","T.cell.CD8._CIBERSORT.ABS","T.cell.CD4..naive_CIBERSORT.ABS","T.cell.CD4..memory.resting_CIBERSORT.ABS","T.cell.CD4..memory.activated_CIBERSORT.ABS","T.cell.follicular.helper_CIBERSORT.ABS","T.cell.regulatory..Tregs._CIBERSORT.ABS","T.cell.gamma.delta_CIBERSORT.ABS","NK.cell.resting_CIBERSORT.ABS","NK.cell.activated_CIBERSORT.ABS","Monocyte_CIBERSORT.ABS","Macrophage.M0_CIBERSORT.ABS","Macrophage.M1_CIBERSORT.ABS","Macrophage.M2_CIBERSORT.ABS","Myeloid.dendritic.cell.resting_CIBERSORT.ABS","Myeloid.dendritic.cell.activated_CIBERSORT.ABS","Mast.cell.activated_CIBERSORT.ABS","Mast.cell.resting_CIBERSORT.ABS","Eosinophil_CIBERSORT.ABS","Neutrophil_CIBERSORT.ABS","B.cell_QUANTISEQ","Macrophage.M1_QUANTISEQ","Macrophage.M2_QUANTISEQ","Monocyte_QUANTISEQ","Neutrophil_QUANTISEQ","NK.cell_QUANTISEQ","T.cell.CD4...non.regulatory._QUANTISEQ","T.cell.CD8._QUANTISEQ","T.cell.regulatory..Tregs._QUANTISEQ","Myeloid.dendritic.cell_QUANTISEQ","uncharacterized.cell_QUANTISEQ","Myeloid.dendritic.cell.activated_XCELL","B.cell_XCELL","T.cell.CD4..memory_XCELL","T.cell.CD4..naive_XCELL","T.cell.CD4...non.regulatory._XCELL","T.cell.CD4..central.memory_XCELL","T.cell.CD4..effector.memory_XCELL","T.cell.CD8..naive_XCELL","T.cell.CD8._XCELL","T.cell.CD8..central.memory_XCELL","T.cell.CD8..effector.memory_XCELL","Class.switched.memory.B.cell_XCELL","Common.lymphoid.progenitor_XCELL","Common.myeloid.progenitor_XCELL","Myeloid.dendritic.cell_XCELL","Endothelial.cell_XCELL","Eosinophil_XCELL","Cancer.associated.fibroblast_XCELL","Granulocyte.monocyte.progenitor_XCELL","Hematopoietic.stem.cell_XCELL","Macrophage_XCELL","Macrophage.M1_XCELL","Macrophage.M2_XCELL","Mast.cell_XCELL","B.cell.memory_XCELL","Monocyte_XCELL","B.cell.naive_XCELL","Neutrophil_XCELL","NK.cell_XCELL","T.cell.NK_XCELL","Plasmacytoid.dendritic.cell_XCELL","B.cell.plasma_XCELL","T.cell.gamma.delta_XCELL","T.cell.CD4..Th1_XCELL","T.cell.CD4..Th2_XCELL","T.cell.regulatory..Tregs._XCELL","immune.score_XCELL","stroma.score_XCELL","microenvironment.score_XCELL","B.cell_EPIC","Cancer.associated.fibroblast_EPIC","T.cell.CD4._EPIC","T.cell.CD8._EPIC","Endothelial.cell_EPIC","Macrophage_EPIC","NK.cell_EPIC","uncharacterized.cell_EPIC","T.cell_MCPCOUNTER","T.cell.CD8._MCPCOUNTER","cytotoxicity.score_MCPCOUNTER","NK.cell_MCPCOUNTER","B.cell_MCPCOUNTER","Monocyte_MCPCOUNTER","Macrophage.Monocyte_MCPCOUNTER","Myeloid.dendritic.cell_MCPCOUNTER","Neutrophil_MCPCOUNTER","Endothelial.cell_MCPCOUNTER","Cancer.associated.fibroblast_MCPCOUNTER"
"TCGA.DD.A3A3.01A.11R.A22L.07",0.102265488951591,0.115819613211417,0.20159668425867,0.118597632728777,0.0427347241614823,0.50175440496854,0.0251895301209383,0,0,0,0,0.289873798493943,0,0.00042379061602279,0.137077373419696,0,0.157516820709514,0,0.0988744235018242,0.134350334094153,0.0270188437066902,0.0359500955439555,0.00055083745677239,0,0.0931741523364908,0,0,0,0.124035725898926,0,0,0,0,1.42736711811025,0,0.00208678671000085,0.674982480212966,0,0.775628330667242,0,0.486867394231082,0.661554270132241,0.133043446067429,0.177021809280346,0.00271237785997008,0,0.458798697895014,0,0,0,0.0102609407520893,0.00937634055449771,0.0255489316651334,0,0.0764685602400476,0.0400232758230675,0,0,0,0,0.838321950965164,0.0499107987556658,5.58033294859565e-19,1.18645019552057e-20,2.83322441729015e-18,0,9.32685453793074e-19,0.0137811130652883,0.00562012709252099,0,0.00034529115951908,0,4.91648511414179e-20,0.012438727576406,4.20716898794047e-19,3.78533497434729e-19,0.019634481394799,0,1.53540315886399e-17,0,0.0390796430778535,0.0431090519210142,0.0100623231933471,0.0432597977641583,0.00012115088710592,0,4.68019324620552e-18,8.12264634031744e-19,0,0,0.015553855379399,8.83769109482544e-21,0.0211931572631756,0,0.0790639119095215,0.0413760779502886,1.18892447643127e-19,0.0288201352054134,0.0249614824107009,0.0537816176161143,0.0204479900406141,0.00845714852805109,0.139715617948399,0.0729551652042943,0.118211128376217,0.00849197334264248,1.80615875015744e-09,0.631720974753624,4.30727783751858,4.05845099895539,3.67734852176369,1.59238057408603,4.06923840343277,8.50475374372454,8.50475374372454,4.18470108001129,7.14650146361346,7.42733621747665,8.73935517788668
"TCGA.DD.AACO.01A.11R.A41C.07",0.102368969665173,0.113318833628259,0.221883871060694,0.117428656043587,0.0514064289728572,0.503937599692418,0.0251850973862603,0,0.0256662288888979,0,0,0.234325715900671,0,0,0.0373091653181955,0,0.0193207841344426,0.0300326549769764,0.0442220196400718,0.07790041763456,0.0329636638904388,0.20571700586411,0.00378158354158184,0.00668237414923245,0.254792357056293,0,0,0.00210093161826834,0.172751845148336,0,0.176052064860211,0,0,1.60730765367735,0,0,0.255914323094052,0,0.132526829567018,0.206002640466518,0.303331584223933,0.534341427305256,0.226107275766562,1.41107226215467,0.0259389719393039,0.0458363311662724,1.74769424696293,0,0,0.014410895777768,0.0146427117763946,0.028027282632328,0.0241998919586827,0,0.100280712273349,0.0249476892864741,0,0,0.00253793383724364,0,0.805363778235528,0.146273607012388,0.00159159746697364,1.09156389007245e-20,0,7.7625883109211e-18,8.04188462462179e-18,0,0.00463271816118396,1.12404075773864e-18,0.00352615628367417,7.80430195918957e-19,3.83656303753776e-18,0.0257782380834726,0,0.001395324670173,0.0312629067667256,1.86898540098528e-17,0.0307248621553705,1.24704153385269e-18,0.11783616455825,0.0285865422367368,0.011270681755972,0.0357856497406188,0,1.33521763318007e-18,4.49646536848154e-18,1.32625040397043e-18,6.35840816323002e-20,6.54245015381369e-18,0.0036828077988859,1.14248688233274e-18,0.0272211857545808,0,0.0905538460666747,0.00916896027104104,0,0.0210489762492557,0.0609163042689332,0.0819652805181889,0.0209758172919933,0.0100854947337505,0.157490396028989,0.0996983134873317,0.128091722844914,0.00892989910769755,1.4583914543768e-08,0.574728341921409,5.00049598343379,6.78082083847097,4.0714165056448,1.44060933849011,3.96688376902291,8.90323568045375,8.90323568045375,5.12338938448002,7.01423370653051,7.7753968331457,9.93649082055394
"TCGA.UB.AA0U.01A.11R.A38B.07",0.0987268273472456,0.121958456923903,0.208077573846471,0.123156969610794,0.0446993817348743,0.509710550146923,0,0.00610004694160588,0.0121497503173384,0.0681170109305154,0,0.300408082473944,0,0,0.0143547282785747,0,0.0108439897718275,0.023038790161327,0.0875341331027595,0.0197034575262736,0.123648239284384,0.255459692597268,0.0334732707254485,0,0.0451688078887326,0,0,0,0,0.0461410746928902,0.0919013480156424,0.515240639832506,0,2.27230247643458,0,0,0.10857991684954,0,0.0820245068309437,0.17426661595292,0.662112769350026,0.149037985138626,0.935281760793008,1.93231050022875,0.253193573679559,0,0.341659229598348,0,0,0,0.0205101216042566,0.0172426846703788,0.0324998453027196,0,0.107670394672434,0.0245293331993178,0,0,0,0,0.797547620550893,0.105205457539187,1.20022987672291e-18,1.1396353226527e-18,9.20774253671332e-19,2.44009246323874e-18,1.00797458529928e-17,0,7.49095228635509e-22,0,0.00311981629944293,0,0,0.00590732860720461,0,0.00162088079693038,0.0183995546686499,0,0.0694270552755166,0.0318505369141329,0.287559684711852,0.0288355970084967,0.020395538615542,0.0251801335857261,7.32921133918115e-20,0,0,6.81106522968645e-19,0,0,0,0,0,0,0.00425688717028602,0.0385203609710825,3.96309838131011e-19,0.0203043185369514,0.100196717322775,0.120501035859726,0.0200961988036624,0.0125143581405387,0.173921328782988,0.082152383739126,0.114796577613025,0.00930492364680438,5.24682188426826e-10,0.587214228749173,5.34702894335214,5.11740248282039,3.50834079924404,1.78783876764619,4.29305306004495,9.31443033370688,9.31443033370688,6.15068946324984,7.14440438971815,8.64681363745826,12.3983817621242
"TCGA.G3.A5SM.01A.12R.A28V.07",0.108214134435192,0.11515394990299,0.21300336899918,0.123489109865336,0.0454673256182352,0.510237561481771,0.0809023914004915,0,0.0374033433440392,0.0466014567201811,0,0.140961447847147,0,0.00928421048341001,0.0672657887535646,0,0.0164735130860619,0.0111332565867838,0.0327882432034423,0.216131400459854,0.109068500155726,0.177404627418249,0.00964988031170317,0,0.0449319402293463,0,0,0,0.682832965984547,0,0.315691976852906,0.393325961823774,0,1.18974386117292,0,0.078360662416379,0.567737210838584,0,0.139039867747006,0.0939669950989157,0.276739574300064,1.82419385463925,0.920560766716321,1.49733185660382,0.0814469916225014,0,0.379234896313071,0,0,0,0.0122710661450481,0.023627844776471,0.0269471474602039,0,0.109483478049286,0.0215570900450871,0,0,0.00312683864551819,0.00068475385356965,0.802301781024816,0.117371415968109,1.48950850269959e-18,0,0,0,0,0,0.00215429743821189,0,0.00285883886035584,4.64259391186685e-18,1.16139179862031e-19,0.00594888107961336,0,1.08341978350389e-19,0.0740107380578088,2.02225079554616e-18,0.074344572565933,3.04623223274501e-19,0.185083209609668,0.0661976580710545,0.038365953924169,0.0615854555898329,7.24081331690636e-19,0,0,0,4.91263229386273e-18,3.39352393475748e-18,0,4.52912355006821e-19,0.013784089769092,5.31233084128754e-19,0.0151587457700814,0.0319836416671768,0.00015019064947221,0.0441317720473697,0.106622136184826,0.150753908232195,0.0319067172741958,0.0119525090302863,0.17180205335218,0.0770849878617794,0.127200188301848,0.00902282768578504,8.5497949181902e-10,0.571030715638946,4.98544067359443,4.25963220905781,3.82441345578763,2.13532881979829,6.99012047864764,9.53098066197776,9.53098066197776,5.1082746839386,6.91406496152002,8.67830446785405,11.8844448995668
"TCGA.DD.A39Z.01A.11R.A213.07",0.0989363049312308,0.116415323255762,0.211130403458485,0.113318589410936,0.0368648081328672,0.496642149266555,0.076800239337394,0,0,0.0328144281504576,0,0.463076532029958,0.0279566534059632,0,0.0176991921447055,0,0.0281684355360214,0.0214017286018788,0.0327932206468799,0.222921748112191,0.0541944792732283,0,0,0.00292427611438351,0.0187375983868779,0,0.00051146826006073,0,0.301198475684962,0,0,0.128693033051255,0,1.8161134232949,0.109641603512933,0,0.0694134515834108,0,0.11047217976245,0.0839342180118768,0.128609860553281,0.874264081827242,0.212542235394947,0,0,0.0114685516052214,0.0734859177629762,0,0.00200589817975376,0,0.017465983158212,0.0189076486130085,0.0213073437052385,0,0.0887720397664392,0.0325497506730995,0.0181208189718428,0,0,0.00339991567966464,0.799476499432495,0.00355392079220495,1.55554428102203e-18,0,4.12008513513571e-20,5.94460113904632e-18,0,5.29350214545067e-20,0.0175023701619985,1.59497359375303e-19,0,0,0.00177185628056723,0.0157953986586308,0,0,0.0431297678425842,0,6.11776954444282e-18,7.75191932503876e-18,0.0766058084148334,0.0200199170115192,0,0.0165670620050407,0.00338842774711753,0,0,0,0,1.97125462427875e-18,0.0473631927985841,0.00053003147403366,0.0176647146504887,0,0.131190820476162,0.0207682720562641,2.92508316627235e-18,0.0156055631724245,0.0396044869169892,0.0552100500894137,0.0201321097242435,0.00785271530557488,0.138884817249143,0.0880090270884672,0.122748783615792,0.0079023958392936,2.17995160341162e-10,0.614470150959491,4.16067868580684,5.82381182101397,4.17769072046974,1.65113313907774,2.69667989885482,6.89121984502032,6.89121984502032,3.69984262929978,6.38975693536595,8.21077646238071,8.00098008769643
"TCGA.DD.A4NG.01A.11R.A27V.07",0.098811666252089,0.121106844349884,0.21128996476197,0.121758246490591,0.0419617067135796,0.50389663026713,0.0420356566221461,0,0.00363813732984969,0.0791043498103787,0,0.373281909561076,0,0,0.0634655993541238,0,0.0143292796901435,0.0388676570785271,0.036755380939603,0.108842101372986,0.0627717995407845,0.137847895465603,0.0136197642019609,0,0.0254404690328165,0,0,0,0.290065396338965,0,0.0251048236501784,0.545856456725242,0,2.5758171453412,0,0,0.43794187387203,0,0.0988786312994951,0.268204740004234,0.253629061529128,0.751060642561441,0.4331543355294,0.951213984645045,0.0939826475603024,0,0.175550956641065,0,0,0,0.013923133322865,0.0145925098504862,0.0377756217993456,0,0.150966906349373,0.0478602194111623,0,0,0,0,0.734881609266768,0.046790836090193,0.006402474727447,0.0111336241775419,0,0,0,0,0.00627880964079353,0.00249818065517384,0.00096591787321651,0,0,0.0257690441447761,0,1.01596693715788e-20,0.0320623028458927,0,3.10073835731297e-18,8.71845166490231e-18,0.0579205922542281,0.0131529719665118,2.88812897991019e-18,0.026418811836915,0.00630189811471094,6.71151208750902e-20,0,0.00165636846490459,0,3.93297715004605e-19,2.00643107299924e-19,0.0138930554832439,0.00290598923370107,5.85689425145228e-18,0,0.0676926546010422,0.018242679702259,0.0189036836425624,0.0624565123845829,0.0813601960271453,0.0232296990812135,0.00898077814529686,0.177493878674472,0.0872018154534778,0.119324806602273,0.00866758208078226,2.65490349182983e-10,0.575101439696995,5.84513093723428,5.14506635906021,4.23000286426958,2.52638968196541,4.94432730773545,8.72376245782863,8.72376245782863,4.9656647581007,7.26110001201807,8.32615444504448,9.54214728461181
"TCGA.CC.A7IF.01A.11R.A33J.07",0.098333825409652,0.118650266035126,0.199849080939921,0.111955062111585,0.0401881565070252,0.498289673060932,0,0.0192097950721699,0.00956723227496229,0,0.0135072867985693,0.1465898043542,0,0,0.0938205087397018,0,0.145461782170124,0.0150468220005333,0.0621997204671878,0.151256716797638,0.0352267646439581,0.0262215697579839,0,0,0.281891996922971,0,0,0,0,0.0629297475684056,0.0313414854104258,0,0.0442487879425365,0.480216439033037,0,0,0.30734845996782,0,0.476521128852537,0.0492921817563845,0.203761294335525,0.49550486979901,0.115400054939031,0.0858997589260006,0,0,0.923455567395212,0,0,0,0.0060021493645398,0.0111331440211798,0.0523535366070825,0,0.0960387426227912,0.034906828500871,0,0,0,0,0.799565598883536,0.00454103740032537,0,5.47976020397319e-20,0,4.11439202332534e-18,0.00179040334843869,0,0.0133745170126644,3.00657705707318e-19,0.0005725614151706,0,0.0039982884264394,0.0455752003279501,0,2.92995589779613e-19,0.0396628347274794,0,0.00344926295911079,0,0.1214950814425,0.0264368107615244,0.00290780651454575,0.0198937501972211,1.32738826822454e-19,0,0,1.43677754831232e-18,3.05693495267259e-18,0,0.0129080088674169,0,0.0253694173947689,1.6939344211139e-18,0.0518871807682532,0.00341772155205798,0,0.0176245405076829,0.0474662282916098,0.0650907687992927,0.0188317879633435,0.0100796126202339,0.145627391192281,0.0496526994886874,0.123269193998104,0.00801899911541641,1.15131405016882e-09,0.64452031447062,3.45790722030734,0.73864977550524,3.15819494303162,1.58569999203578,3.51292454445706,7.59194200072475,7.59194200072475,3.37549287092544,6.72165013558918,8.14170317977406,10.5518595904135
"TCGA.DD.AACQ.01A.11R.A41C.07",0.0977624109962698,0.110233512284248,0.198345782114376,0.115477044294942,0.0399077437076436,0.488215359762518,0.0045439071168046,0.00128254114859716,0.00820631831776493,0.0983624237105966,0,0.233782948790122,0,0,0.0421013274845022,0,0.0501751587973663,0.0504679136958282,0.0246895269103508,0.0862468919176662,0.183743884729053,0.0101507836953343,0.0147791422801958,0,0.18239726631223,0,0,0.00906996509358843,0.0123123571811303,0.0034752261248091,0.0222361768568516,0.266526859549498,0,0.633467871232819,0,0,0.114079484563377,0,0.135956669195197,0.136749929881151,0.0668997552412862,0.233698117447304,0.497879969919687,0.0275049800342836,0.0400461703786935,0,0.494231117399508,0,0,0.0245763496000278,0.00439876765034223,0.00243458756480508,0.0153237530513004,0,0.171232456213319,0.0234520933713221,0,0,0,0,0.783158342148911,0,1.59756314677686e-19,1.17501358737815e-18,3.54692797603314e-19,4.66776047494867e-18,3.00594938206186e-19,0,0.00519518920221167,3.62057352201398e-18,4.79615987777027e-19,7.95901045878984e-18,0.00665495682341341,0.00309980951622241,0,0,8.69380450678473e-19,0,0,1.47050613338847e-18,0.0227833152484814,0,0,0.0185392032500211,0.00607567936895876,1.51846362166031e-18,0,1.24552579070349e-18,3.91850398834949e-19,0,0.0263445122880334,6.28017450673793e-20,0.0266460914355055,9.89837136381359e-18,0.0346172403989131,0.0101704849598017,0.00107452761006328,0.00405045291263918,0.0450572441190562,0.0491076970316954,0.0127746600323212,0.00755531886806825,0.122600190481564,0.0821905216141638,0.105774532449503,0.00796216999962589,1.17949346285399e-10,0.661142606436804,3.11670307010547,5.22125163166776,3.33363793614401,2.28102796282995,2.10232001170061,7.31933696536805,7.31933696536805,2.23234205648784,7.24495496821337,7.5200217700501,8.63286686670582
"TCGA.BC.A69H.01A.11R.A311.07",0.103367094813873,0.122352365677823,0.199251805738918,0.121902775636442,0.043465964470102,0.51693456277649,0.0183188507436728,0,0.00221426541539401,0.0538285695339831,0,0.118862784814887,0,0.026934739739887,0.113713260793366,0,0,0.0428821756997249,0.0392000480860444,0.178218200890911,0.0393424863273286,0.312304412236921,0.03026537134336,0,0.0239148343745196,0,0,0,0.13353287941036,0,0.0161405996933768,0.392376355099471,0,0.866434807137017,0,0.196337281413685,0.828898021679883,0,0,0.312584041252863,0.285743651018176,1.29909839112135,0.286781936048333,2.27650238555277,0.220615487207817,0,0.174324074110078,0,0,0,0.00648497629482991,0.0213537624243668,0.02585435148939,0,0.0580575235383388,0.0445784871270534,0,0,0,0,0.843670899126021,0.144236158464858,0.00245391255179796,4.71271434511541e-20,0,1.72921334514955e-18,5.81222507099386e-19,1.78145567345313e-19,0.00202132593733503,1.33450288804843e-18,3.92917033591505e-18,0,4.74273499116577e-20,0.014066349139307,0,0,0.0276720387283752,3.13689051849375e-18,2.42593484467178e-19,5.17087489433203e-18,3.05490075432329e-22,0.0497553401651403,0.0417367828725423,0.0185924412000806,0.00141656583303185,0.00592040029923092,0.00544223944428662,0,3.51349480422348e-19,0,0.177177248466191,0.00869529744954298,0.00368270363077146,3.79854997470141e-18,0.1889625367076,0.0444489637702655,0,0.0393787053295045,0.0146406112149722,0.0540193165444767,0.0233151421704325,0.010156999209203,0.15482664693508,0.0854074719605976,0.117708562704663,0.00947293296158359,4.66713613167878e-11,0.599112244011769,5.41470432404447,5.19598693300332,3.2147385269257,0.895807015012133,4.41337849749027,9.49503040050492,9.49503040050492,4.48135344970479,6.15648831176478,7.37362941601784,10.2837939050971
"TCGA.DD.AAEE.01A.11R.A41C.07",0.0977007355049005,0.114493016990491,0.20576252275549,0.113961884984619,0.0394798295363919,0.499429655304361,0.0352298978382473,0,0,0,0,0.133744044230615,0,0,0.0544865984110576,0,0.0393613186648812,0.0217824291932121,0.0556319079326853,0.215459062884207,0.0747814425287218,0.0790262407612168,0.0125004857735137,0,0.261413253671562,0,0.0165833181100812,0,0.143441107133091,0,0,0,0,0.544548663325074,0,0,0.221846172699178,0,0.160262489361503,0.0886887544740593,0.22650938422896,0.877257341587183,0.304478115678326,0.321761122311534,0.0508966425984807,0,1.06436319225437,0,0.0675201932339363,0,0.00335702954208826,0,0.0122903565757742,0,0.171276079359312,0.00980310171038602,0,0,0,0,0.803273432812439,0.0094450965066719,0,0.00519964477265085,0,0,0,1.38855225059201e-18,0.0150629101865351,0.00127679484045156,5.8284622193131e-22,0,3.83204610469003e-19,0.0299492167623372,0,0,0.0330987120139344,0,2.76853636835475e-18,0,0.0560176731863788,0.0239242939783341,2.01373584082842e-18,0.03700154568607,2.10866737837748e-18,0,4.07985408829271e-18,0,0,0,0.00769806447294936,0.00807406737667129,0.0128925383536069,1.20204558341689e-17,0.0614382212557947,0.0479172104059152,0,0.0168007258791904,0.0575810975124124,0.0743818233916029,0.0172614550510275,0.00930125140860526,0.137086588097183,0.0673722822827584,0.116996784471594,0.00841982099024652,3.70273880744664e-09,0.643561813995846,4.05068018028565,2.84867152828051,3.48381385062795,1.8801265137002,3.30510169132072,7.50386120111379,7.50386120111379,4.25777552302051,5.89807941002565,8.05814288184165,10.2103186570684
"TCGA.ED.A7PY.01A.11R.A33R.07",0.103519852072842,0.116281331767495,0.203097965300646,0.114501645461471,0.0402091055572504,0.496403723614735,0.073144946655007,0,0.0819668617054041,0.145763557371387,0,0.0758316698688365,0,0.00648276359221654,0.084541984098817,0,0,0.0983122406464664,0.0337417451994109,0.0682909214320455,0.0483408625845468,0.194460473190609,0.0152373149360152,0,0.073884658719238,0,0,0,0.290063851022623,0,0.325048067567095,0.578040462443995,0,0.300718329803105,0,0.0257080695088436,0.335259981751829,0,0,0.389867358288992,0.13380638034952,0.270814711970352,0.19170069026319,0.771153118634317,0.0604251483076655,0,0.292997255718517,0,0,0,0.0156621952055658,0.00267855484705355,0.0242695916634873,0,0.11623922277881,0.0250831508636767,0,0,0,0,0.816067284641407,0.0116820744896067,0,0,1.68216194161057e-18,4.2882962464592e-18,0,2.17318003542782e-18,0.0147154599865837,2.74309904570164e-18,0.00189602845820321,2.34642312699171e-18,0.00225291619845085,0.0219704245223752,8.62037791141797e-19,5.15877487745823e-19,0.00131545727514991,0,0.040988401312011,0,0.0578966622203908,0.0233781645179314,0.00762534550619787,0.007624771420516,0.00813120249932862,3.64775155517059e-19,0,0,3.55494528803778e-19,1.86546701908421e-17,0.0217805089391785,0.00289147165499448,0.0141723043903907,1.56893661033352e-18,0.036884936057367,0.00530855357354059,0.00171502350269335,0.0210062446781734,0.0356114061091399,0.0566176507873133,0.0255344651534357,0.00852213374386211,0.149252801724988,0.0741455744683439,0.109213443713785,0.00864884250603221,4.4334788275694e-10,0.624682738246206,3.64030879773536,4.50575772289671,3.90132051622222,1.47236942982557,4.6620264861904,7.62585638650355,7.62585638650355,3.72858122413473,6.30941620810531,7.61219255745176,9.4668192255179
"TCGA.DD.AADL.01A.11R.A41C.07",0.0973258212345256,0.107395756064123,0.211445166978507,0.117958676881718,0.0447165786070966,0.492110080241687,0.0260399285620516,0,0,0.0722112001247675,0,0.278848181944587,0,0,0.0484695642957636,0,0,0.095111521230566,0.0908199586159396,0.128174936464744,0.0150506850087796,0,0.00248092751135945,0,0.231057477840384,0,0.0117356184010578,0,0.0835024811240965,0,0,0.231560327095294,0,0.89418505868136,0,0,0.155427802655282,0,0,0.304994999787116,0.29123320603385,0.41101976095,0.0482631716079993,0,0.00795561332643006,0,0.74093416331661,0,0.0376327166827189,0,0.00914306860575193,0.00082910148334928,0.0193509019571544,0,0.146401832116539,0.0257295465564804,0,0,0,0,0.798545549280725,1.07744903456011e-18,1.1235193332975e-18,0,3.08453891188852e-19,1.55410955923712e-18,0,0,0.00061627077671789,7.64008986925665e-19,0.00302299209922402,0,0,0.0141471109988157,6.65269330986183e-19,0,0.00844300787463009,0,0.00389358013939926,7.06242668626718e-18,0.0616360319896293,0,0,0.0281997372224155,0.0006796409418645,0,0,0,0.00106562242246615,6.60270143047644e-18,0.00633249063265762,0.0104715867631168,0.0158479501997442,0,0.00094599464925386,0.0355334655347886,6.96170908521428e-19,0.00116350890955377,0.0203078172399635,0.0214713261495173,0.01261413702361,0.00783628829581447,0.129117861485614,0.0792194794372414,0.104688175215006,0.00781486386995195,5.27981962339973e-09,0.658709189392943,2.97281703954648,3.64983693459804,4.13548986398854,2.17665843864808,2.71765351439251,8.10923114851357,8.10923114851357,3.23436466490825,7.27130332648048,7.74602378731579,9.73010338895625
"TCGA.G3.AAV3.01A.11R.A37K.07",0.109757133604439,0.120934216070838,0.225507798763045,0.122957509580054,0.0388936567085915,0.517000581809968,0.0915919375467536,0,0.0846457260559639,0.212369357193328,0,0.1286599905141,0,0.0139659833483392,0.0698644333903478,0,0,0.0622144854261677,0.0185660722190069,0.145507978043555,0.0531931972483482,0.0386638768489948,0.00090905952120356,0,0.0792859366676745,0,0,0.00056196597621718,1.01280726842087,0,0.935997303763564,2.34834237943135,0,1.42269917023127,0,0.154433346697382,0.772548412416002,0,0,0.687956655666582,0.205300306916627,1.60900120385061,0.588200864035349,0.427538236954562,0.0100522176423246,0,0.876729711057672,0,0,0.00621411928345186,0.00704655399107257,0,0.0228436283051539,0,0.247145002890038,0.0134898279986599,0,0.0133029446148512,0,0,0.696172042200224,0.154045236634173,0.00357741861390905,0.00399590012965227,0.026816909404608,0,1.47143554609691e-19,0.0108881567100464,0.00739720563817701,0.0619455880731953,0.0694301128026483,0.013496880230985,0.0035312467297994,0.00590010802976809,3.04559544704106e-19,0.00307866209002348,0.049399170380048,0,0.0167518363406534,0,0.137269954027763,0.0268819603716469,0.00850777764550955,0.0203092033626509,0.00287162650816091,6.05418274108028e-18,0.0059805206836193,0,6.54347183090549e-19,0,0.00558148840543171,0.0102563354335406,0.0301751585921299,0,0.0579376904601779,0.0566804232671808,0.0081186539880265,0.0695571842270366,0.0432363345635777,0.112793518790614,0.0370785683720897,0.0113621095034972,0.16648845832887,0.118028182416823,0.1199396362028,0.00870607485920052,7.07961857137873e-10,0.538396969608758,6.54657006455297,8.94476583936763,5.52425384068607,3.41457041052286,7.30366690548151,9.12159855553279,9.12159855553279,5.34026270825927,6.39069860177786,7.99856142426427,11.2698313179617
